   8.0396733e+01	   7.4212369e+01	   7.2812135e+01	   7.4095683e+01	   7.5729288e+01	   7.4679113e+01	   7.0011669e+01	   7.0478413e+01	   7.0011669e+01	   7.1878646e+01	   7.1061844e+01	   7.1761960e+01	   7.4445741e+01	   6.8728121e+01	   7.2812135e+01	   7.5029172e+01	   7.1411902e+01	   7.3978996e+01	   7.3045508e+01	   7.2812135e+01	   7.3395566e+01	   7.1995333e+01	   7.3395566e+01	   7.5029172e+01	   7.5262544e+01	   7.3395566e+01	   7.4795799e+01	   7.2695449e+01	   7.3395566e+01	   7.0595099e+01	
   7.4581006e+01	   6.7877095e+01	   7.1787709e+01	   7.0670391e+01	   7.0111732e+01	   6.8994413e+01	   6.3687151e+01	   6.8994413e+01	   6.7877095e+01	   6.6201117e+01	   6.7318436e+01	   6.3966480e+01	   6.8435754e+01	   6.6759777e+01	   6.7039106e+01	   7.0949721e+01	   6.3407821e+01	   6.8435754e+01	   7.0391061e+01	   7.0391061e+01	   6.7039106e+01	   6.7597765e+01	   6.7597765e+01	   6.8435754e+01	   6.6480447e+01	   6.1173184e+01	   6.4804469e+01	   6.5363128e+01	   5.8379888e+01	   5.8100559e+01	
   7.5043029e+01	   7.2633391e+01	   7.2547332e+01	   7.2289157e+01	   7.4010327e+01	   7.3493976e+01	   7.2891566e+01	   7.5387263e+01	   7.5989673e+01	   7.4268503e+01	   7.2805508e+01	   7.6333907e+01	   7.3838210e+01	   7.4698795e+01	   7.3838210e+01	   7.6764200e+01	   7.3235800e+01	   7.4182444e+01	   7.3752151e+01	   7.4698795e+01	   7.2633391e+01	   7.3752151e+01	   7.4354561e+01	   7.6333907e+01	   7.1686747e+01	   7.4354561e+01	   6.9535284e+01	   7.0740103e+01	   6.8588640e+01	   6.4199656e+01	
   1.6584767e+01	   1.3513514e+01	   1.6216216e+01	   1.8550369e+01	   1.8427518e+01	   2.0884521e+01	   2.0761671e+01	   2.2358722e+01	   2.4324324e+01	   2.5552826e+01	   2.2481572e+01	   2.4570025e+01	   2.8378378e+01	   2.7272727e+01	   2.9361179e+01	   3.0712531e+01	   2.9484029e+01	   2.9484029e+01	   3.3660934e+01	   3.1572482e+01	   3.3292383e+01	   3.2800983e+01	   3.2678133e+01	   3.2555283e+01	   3.2923833e+01	   3.4152334e+01	   3.2678133e+01	   3.2923833e+01	   3.3906634e+01	   3.0221130e+01	
   1.3981245e+01	   6.3086104e+00	   7.1611253e+00	   7.6726343e+00	   8.5251492e+00	   8.8661552e+00	   8.3546462e+00	   9.5481671e+00	   1.0571185e+01	   1.0230179e+01	   1.0230179e+01	   1.0826939e+01	   1.1423700e+01	   1.1508951e+01	   1.2531969e+01	   1.2787724e+01	   1.3299233e+01	   1.3469736e+01	   1.2020460e+01	   1.2958227e+01	   1.3384484e+01	   1.3554987e+01	   1.5515772e+01	   1.5942029e+01	   1.3640239e+01	   1.5260017e+01	   1.5771526e+01	   1.6624041e+01	   1.5856777e+01	   1.2787724e+01	
   1.3477089e+01	   4.9865229e+00	   4.5822102e+00	   4.5148248e+00	   4.3126685e+00	   4.7843666e+00	   4.1778976e+00	   4.7169811e+00	   4.1778976e+00	   4.0431267e+00	   5.5929919e+00	   3.9083558e+00	   4.5822102e+00	   5.3908356e+00	   5.3234501e+00	   6.4016173e+00	   5.4582210e+00	   5.9299191e+00	   5.5256065e+00	   6.7385445e+00	   6.5363881e+00	   5.9299191e+00	   6.9407008e+00	   5.8625337e+00	   7.0754717e+00	   8.4905660e+00	   7.5471698e+00	   7.1428571e+00	   7.8167116e+00	   7.8167116e+00	
   1.0813008e+01	   4.5528455e+00	   3.7398374e+00	   3.8211382e+00	   2.8455285e+00	   4.3089431e+00	   4.6341463e+00	   3.3333333e+00	   3.0894309e+00	   3.4959350e+00	   4.4715447e+00	   3.8211382e+00	   4.2276423e+00	   3.4959350e+00	   3.9837398e+00	   4.5528455e+00	   5.2845528e+00	   5.0406504e+00	   4.8780488e+00	   4.8780488e+00	   5.1219512e+00	   5.6910569e+00	   6.0162602e+00	   4.6341463e+00	   6.7479675e+00	   7.2357724e+00	   7.3170732e+00	   7.3170732e+00	   8.1300813e+00	   8.2113821e+00	
   1.0242086e+01	   4.4692737e+00	   3.2588454e+00	   3.7243948e+00	   4.6554935e+00	   3.0726257e+00	   2.7932961e+00	   4.1899441e+00	   4.1899441e+00	   4.2830540e+00	   5.3072626e+00	   5.6797020e+00	   4.9348231e+00	   5.6797020e+00	   5.1210428e+00	   6.4245810e+00	   6.1452514e+00	   5.7728119e+00	   5.7728119e+00	   7.3556797e+00	   7.2625698e+00	   7.0763501e+00	   6.3314711e+00	   7.3556797e+00	   7.5418994e+00	   6.7970205e+00	   8.1936685e+00	   7.1694600e+00	   1.0707635e+01	   9.7765363e+00	
